customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,is_senior_citizen,avg_monthly_usage_gb,support_tickets_90d,churned
CUST000296,61,112.75,7065.13,month-to-month,credit-card,Fiber,no,no,1,167.3,1,1
CUST000297,32,126.69,3666.06,month-to-month,electronic-check,Fiber,yes,no,1,5.8,1,1
CUST000298,21,44.23,933.51,month-to-month,electronic-check,Fiber,yes,no,0,113.7,1,1
CUST000299,2,71.76,141.0,one-year,bank-transfer,DSL,no,no,0,112.2,2,1
CUST000300,26,40.59,921.37,month-to-month,electronic-check,DSL,no,no,0,24.9,3,1
CUST000301,59,50.56,2710.61,month-to-month,electronic-check,Fiber,no,no,0,182.7,2,0
CUST000302,1,54.25,48.69,month-to-month,electronic-check,Fiber,no,yes,0,62.1,4,1
CUST000303,64,43.57,2617.0,one-year,bank-transfer,DSL,yes,no,0,119.5,3,0
CUST000304,39,43.7,1665.22,one-year,credit-card,None,no,no,0,73.5,2,0
CUST000305,10,66.39,621.86,month-to-month,mailed-check,Fiber,no,yes,1,18.2,0,1
CUST000306,22,39.58,782.73,month-to-month,electronic-check,Fiber,no,no,0,53.3,0,1
CUST000307,40,91.05,3602.58,month-to-month,credit-card,None,no,no,1,114.7,0,1
CUST000308,23,47.06,1046.55,month-to-month,electronic-check,None,no,yes,0,116.6,0,1
CUST000309,8,140.24,1070.16,month-to-month,credit-card,Fiber,no,yes,0,75.3,2,0
CUST000310,48,58.72,2708.31,month-to-month,bank-transfer,DSL,yes,no,0,30.5,0,0
CUST000311,48,71.8,3082.39,one-year,electronic-check,DSL,no,no,0,121.4,2,0
CUST000312,9,37.62,333.87,one-year,mailed-check,DSL,yes,no,0,41.5,1,0
CUST000313,20,112.65,2089.66,two-year,electronic-check,Fiber,yes,yes,1,73.1,1,0
CUST000314,18,97.99,1627.47,two-year,credit-card,DSL,no,no,0,91.6,3,0
CUST000315,47,77.42,3201.9,month-to-month,electronic-check,Fiber,yes,yes,0,96.8,0,0
CUST000316,52,36.33,1831.29,month-to-month,credit-card,DSL,yes,yes,1,89.7,0,0
CUST000317,52,75.27,3798.7,month-to-month,credit-card,Fiber,no,yes,0,37.3,0,0
CUST000318,67,41.96,2580.96,one-year,credit-card,Fiber,yes,no,0,50.2,0,0
CUST000319,55,106.56,5989.56,month-to-month,credit-card,Fiber,no,yes,0,36.6,0,0
CUST000320,23,90.23,2114.91,month-to-month,electronic-check,Fiber,yes,yes,0,101.2,1,0
CUST000321,8,72.39,504.88,month-to-month,bank-transfer,None,no,yes,0,93.3,2,0
CUST000322,44,20.0,870.33,month-to-month,credit-card,None,no,no,0,40.8,3,0
CUST000323,66,45.41,2783.57,one-year,mailed-check,Fiber,yes,yes,0,110.0,2,0
CUST000324,70,87.19,6408.12,one-year,electronic-check,DSL,no,yes,0,109.7,3,0
CUST000325,17,100.32,1526.38,month-to-month,electronic-check,None,yes,no,0,131.0,3,0
CUST000326,17,97.73,1505.41,two-year,electronic-check,None,yes,no,0,91.4,0,0
CUST000327,3,30.2,85.02,month-to-month,credit-card,None,no,no,0,94.8,2,1
CUST000328,11,77.54,770.84,month-to-month,mailed-check,Fiber,yes,no,0,52.6,4,1
CUST000329,40,95.39,3771.33,month-to-month,bank-transfer,DSL,yes,no,0,60.7,1,0
CUST000330,39,28.54,1053.16,one-year,credit-card,Fiber,no,no,0,123.9,1,0
CUST000331,27,69.8,1685.16,one-year,electronic-check,Fiber,no,no,0,45.7,2,1
CUST000332,23,76.85,1681.43,month-to-month,credit-card,DSL,no,no,0,38.5,4,1
CUST000333,59,62.48,3788.64,two-year,electronic-check,Fiber,no,yes,0,95.4,1,0
CUST000334,33,23.7,788.73,month-to-month,electronic-check,Fiber,no,yes,0,15.9,0,1
CUST000335,58,61.86,3407.65,month-to-month,electronic-check,DSL,yes,yes,0,44.0,1,0
CUST000336,69,61.82,3871.86,one-year,electronic-check,Fiber,yes,yes,0,133.9,2,0
CUST000337,23,66.3,1351.03,two-year,mailed-check,Fiber,no,no,0,149.2,0,0
CUST000338,15,55.91,860.18,one-year,mailed-check,Fiber,no,yes,0,116.8,6,0
CUST000339,68,58.92,3974.64,two-year,electronic-check,DSL,yes,no,0,71.2,3,0
CUST000340,46,69.01,3061.55,month-to-month,electronic-check,None,yes,no,0,38.6,1,0
CUST000341,21,81.06,1746.33,one-year,bank-transfer,Fiber,no,no,0,25.8,1,0
CUST000342,45,62.39,2454.75,two-year,electronic-check,Fiber,no,yes,0,55.1,2,0
CUST000343,37,59.76,2181.27,month-to-month,credit-card,Fiber,no,no,0,26.1,7,0
CUST000344,65,72.31,4198.84,month-to-month,credit-card,Fiber,no,yes,0,,0,0
CUST000345,19,21.98,365.05,two-year,bank-transfer,Fiber,no,yes,0,,0,0
CUST000346,71,81.93,5486.17,month-to-month,bank-transfer,DSL,no,no,0,57.4,0,0
CUST000347,67,69.99,4349.25,month-to-month,bank-transfer,None,no,yes,0,106.0,1,0
CUST000348,13,70.99,958.16,two-year,bank-transfer,DSL,no,no,1,22.9,1,0
CUST000349,12,94.02,1032.11,two-year,credit-card,None,no,yes,0,58.4,0,0
CUST000350,38,21.18,815.29,two-year,credit-card,Fiber,no,no,0,67.6,1,0
CUST000351,4,20.65,82.58,two-year,mailed-check,DSL,yes,yes,1,26.7,0,0
CUST000352,22,76.85,1662.95,month-to-month,bank-transfer,Fiber,yes,no,0,36.8,5,1
CUST000353,31,69.82,2238.18,two-year,credit-card,DSL,yes,yes,0,46.3,0,0
CUST000354,69,74.25,4772.74,month-to-month,electronic-check,None,yes,no,0,119.4,0,0
CUST000355,71,58.45,3850.88,one-year,bank-transfer,Fiber,yes,yes,1,146.7,3,0
CUST000356,11,86.61,840.47,month-to-month,bank-transfer,Fiber,no,no,0,88.4,4,1
CUST000357,64,93.32,5406.0,two-year,bank-transfer,Fiber,no,no,0,64.6,1,0
CUST000358,7,82.1,589.62,one-year,mailed-check,None,no,no,0,134.1,2,0
CUST000359,54,63.48,3238.96,two-year,electronic-check,Fiber,no,yes,0,110.4,0,0
CUST000360,61,20.0,1120.29,month-to-month,electronic-check,Fiber,no,no,0,209.0,2,0
CUST000361,64,89.23,5100.94,month-to-month,bank-transfer,Fiber,no,no,0,20.1,0,0
CUST000362,16,100.54,1523.37,month-to-month,credit-card,DSL,yes,no,0,69.1,1,0
CUST000363,64,86.11,5474.3,month-to-month,credit-card,Fiber,yes,no,0,47.9,1,0
CUST000364,9,48.01,392.05,one-year,mailed-check,Fiber,yes,no,0,22.7,2,0
CUST000365,37,86.84,3218.04,month-to-month,electronic-check,Fiber,no,no,0,69.5,2,1
CUST000366,34,91.51,3036.54,one-year,credit-card,Fiber,yes,no,0,197.0,2,0
CUST000367,23,108.97,2525.14,month-to-month,bank-transfer,Fiber,yes,yes,0,32.6,1,1
CUST000368,2,48.1,,month-to-month,bank-transfer,Fiber,no,yes,0,,0,1
CUST000369,55,64.34,3454.5,one-year,mailed-check,Fiber,no,no,0,111.9,0,0
CUST000370,24,88.68,1874.51,month-to-month,electronic-check,Fiber,no,no,0,137.2,3,1
CUST000371,47,71.44,3098.33,month-to-month,credit-card,None,no,no,0,136.6,1,1
CUST000372,30,42.07,1255.63,month-to-month,bank-transfer,DSL,no,yes,0,88.7,0,0
CUST000373,27,80.37,2118.63,month-to-month,mailed-check,Fiber,no,yes,0,52.9,1,1
CUST000374,63,84.47,4723.31,one-year,credit-card,None,yes,yes,0,26.0,0,0
CUST000375,7,72.2,516.35,month-to-month,bank-transfer,Fiber,no,no,0,32.9,0,1
CUST000376,53,75.49,3443.52,month-to-month,credit-card,DSL,no,no,0,95.6,1,0
CUST000377,54,63.53,3324.42,one-year,mailed-check,Fiber,yes,yes,0,54.3,4,0
CUST000378,27,106.96,3022.97,month-to-month,mailed-check,DSL,no,yes,0,35.7,1,1
CUST000379,19,47.48,862.7,one-year,credit-card,DSL,no,yes,0,80.1,2,1
CUST000380,1,55.32,55.88,month-to-month,credit-card,Fiber,no,no,0,85.6,3,1
CUST000381,67,70.27,4562.31,two-year,credit-card,Fiber,no,no,0,106.3,2,0
CUST000382,68,91.97,6295.35,month-to-month,credit-card,DSL,no,yes,0,40.8,1,0
CUST000383,18,32.57,575.19,month-to-month,mailed-check,None,yes,yes,0,64.4,1,0
CUST000384,3,37.24,110.4,two-year,electronic-check,Fiber,yes,no,1,41.6,1,1
CUST000385,9,20.0,161.2,one-year,mailed-check,None,no,no,0,29.2,1,0
CUST000386,5,70.82,353.52,one-year,credit-card,Fiber,no,no,1,124.2,2,1
CUST000387,60,42.04,2264.06,two-year,mailed-check,None,no,no,1,119.4,1,0
CUST000388,64,60.39,4043.24,month-to-month,credit-card,Fiber,no,no,1,20.6,1,1
CUST000389,11,86.53,852.42,two-year,credit-card,None,no,no,0,71.5,1,0
CUST000390,54,53.96,2614.7,one-year,credit-card,Fiber,yes,no,0,134.6,5,0
CUST000391,13,75.78,1006.55,month-to-month,credit-card,DSL,yes,yes,0,108.5,1,1
CUST000392,27,62.52,1516.87,month-to-month,bank-transfer,Fiber,no,yes,0,37.9,0,1
CUST000393,43,86.8,3441.95,month-to-month,mailed-check,Fiber,no,yes,0,143.2,2,0
CUST000394,52,81.88,4227.65,two-year,credit-card,DSL,yes,no,1,134.7,2,0
CUST000395,63,52.7,2927.5,month-to-month,electronic-check,None,no,no,0,83.9,2,0
CUST000396,4,65.78,232.02,month-to-month,electronic-check,DSL,no,yes,0,58.7,0,1
CUST000397,14,96.09,,one-year,credit-card,None,yes,no,0,37.5,1,0
CUST000398,20,79.83,1434.93,one-year,bank-transfer,Fiber,no,no,0,69.2,2,0
CUST000399,23,35.08,723.84,month-to-month,bank-transfer,Fiber,no,yes,0,155.0,2,1
CUST000400,71,86.39,5224.97,two-year,electronic-check,None,no,no,0,38.5,2,0
CUST000401,56,42.88,2219.0,month-to-month,bank-transfer,Fiber,no,no,0,162.8,3,1
CUST000402,23,105.31,2212.98,two-year,credit-card,Fiber,no,yes,0,105.4,1,0
CUST000403,69,95.6,5648.04,month-to-month,bank-transfer,DSL,yes,no,0,69.1,5,1
CUST000404,36,77.25,2709.38,month-to-month,mailed-check,Fiber,no,yes,0,135.4,0,0
CUST000405,36,73.93,2595.82,one-year,bank-transfer,Fiber,no,no,0,67.9,1,0
CUST000406,31,64.77,1735.12,month-to-month,credit-card,DSL,no,no,0,61.5,1,1
CUST000407,11,86.96,873.73,month-to-month,credit-card,DSL,no,no,0,121.1,1,1
CUST000408,67,60.73,4168.85,month-to-month,mailed-check,Fiber,yes,no,0,6.1,1,1
CUST000409,1,75.89,73.34,one-year,bank-transfer,DSL,no,yes,1,70.9,0,1
CUST000410,13,91.8,1112.72,two-year,electronic-check,Fiber,yes,yes,0,68.0,0,0
CUST000411,17,55.95,896.95,two-year,mailed-check,DSL,yes,no,0,47.2,0,0
CUST000412,20,54.6,973.69,two-year,electronic-check,None,no,yes,0,60.7,2,0
CUST000413,10,40.14,406.37,two-year,bank-transfer,None,no,no,0,174.0,1,0
CUST000414,2,43.39,89.63,month-to-month,bank-transfer,None,no,yes,0,10.5,1,0
CUST000415,49,24.29,1228.45,month-to-month,electronic-check,Fiber,no,yes,1,37.7,3,0
CUST000416,69,88.25,5448.58,two-year,electronic-check,DSL,yes,no,0,42.6,1,0
CUST000417,9,115.22,945.88,two-year,electronic-check,Fiber,yes,no,0,64.7,3,0
CUST000418,22,105.63,2049.93,two-year,electronic-check,Fiber,yes,no,0,58.3,2,0
CUST000419,36,29.35,963.03,one-year,bank-transfer,None,no,no,1,77.7,1,0
CUST000420,66,88.12,5330.65,month-to-month,electronic-check,Fiber,no,no,1,14.9,3,1
CUST000421,50,105.55,5154.12,two-year,electronic-check,DSL,yes,no,0,77.0,0,0
CUST000422,55,58.58,2860.82,two-year,credit-card,None,no,no,0,173.3,2,0
CUST000423,42,72.54,3149.9,one-year,electronic-check,Fiber,no,no,0,70.9,0,1
CUST000424,30,20.0,522.37,two-year,credit-card,DSL,no,no,0,59.6,1,0
CUST000425,15,76.67,979.12,one-year,bank-transfer,Fiber,no,no,0,65.8,2,0
CUST000426,62,43.41,2747.91,two-year,bank-transfer,DSL,yes,yes,0,54.7,4,0
CUST000427,58,74.99,4309.21,month-to-month,bank-transfer,Fiber,no,no,0,105.4,1,0
CUST000428,2,30.97,57.05,two-year,electronic-check,Fiber,no,yes,0,84.5,1,0
CUST000429,51,83.57,4130.37,month-to-month,credit-card,Fiber,yes,no,0,81.1,1,0
CUST000430,6,95.61,513.26,month-to-month,credit-card,DSL,yes,no,0,135.3,1,1
CUST000431,53,50.42,2361.42,month-to-month,electronic-check,DSL,no,no,0,106.0,3,1
CUST000432,59,41.58,2316.4,month-to-month,credit-card,Fiber,no,no,1,10.5,0,1
CUST000433,10,20.0,184.13,month-to-month,bank-transfer,DSL,yes,no,0,54.0,3,0
CUST000434,31,63.34,1910.61,two-year,credit-card,Fiber,no,yes,0,28.1,2,0
CUST000435,9,55.46,446.05,one-year,credit-card,Fiber,no,no,1,41.6,1,0
CUST000436,41,31.22,1257.73,two-year,electronic-check,Fiber,yes,no,0,47.7,3,0
CUST000437,66,81.33,5385.88,month-to-month,credit-card,Fiber,yes,yes,0,40.7,3,0
CUST000438,6,58.75,311.37,month-to-month,credit-card,DSL,no,yes,0,108.8,2,1
CUST000439,29,43.11,1073.63,one-year,bank-transfer,DSL,no,no,0,98.7,1,1
CUST000440,70,56.14,3685.83,one-year,electronic-check,Fiber,yes,no,1,,2,0
CUST000441,22,96.78,2139.39,month-to-month,credit-card,None,no,no,0,96.5,1,1
CUST000442,10,85.07,833.82,two-year,bank-transfer,None,no,no,0,89.4,1,0
CUST000443,35,66.75,2313.77,two-year,electronic-check,None,no,no,0,74.4,0,0
CUST000444,37,85.48,,one-year,credit-card,Fiber,yes,yes,1,63.3,2,0
CUST000445,48,40.98,1764.41,two-year,bank-transfer,None,yes,no,0,20.2,2,0
CUST000446,23,70.81,1557.55,one-year,credit-card,Fiber,yes,no,0,115.3,1,1
CUST000447,68,73.68,4463.49,one-year,bank-transfer,Fiber,no,yes,1,68.0,2,0
CUST000448,37,58.25,2145.0,month-to-month,electronic-check,None,no,no,0,79.6,5,0
CUST000449,21,80.89,1510.8,month-to-month,credit-card,Fiber,no,yes,0,,0,1
CUST000450,69,50.49,3164.18,month-to-month,bank-transfer,Fiber,yes,yes,0,48.9,4,0
CUST000451,66,82.75,5195.57,one-year,bank-transfer,Fiber,no,no,0,47.2,3,0
CUST000452,36,83.8,2857.94,one-year,mailed-check,DSL,no,yes,0,60.7,0,0
CUST000453,2,20.0,38.81,month-to-month,electronic-check,Fiber,no,no,0,107.7,1,1
CUST000454,43,99.76,4021.53,one-year,bank-transfer,Fiber,no,no,0,64.6,1,0
CUST000455,40,20.0,827.12,month-to-month,mailed-check,Fiber,no,no,0,17.6,3,1
CUST000456,11,54.6,611.4,month-to-month,credit-card,DSL,yes,no,0,84.3,2,0
CUST000457,46,95.63,4512.57,two-year,credit-card,Fiber,yes,yes,0,50.3,2,0
CUST000458,60,62.07,3634.46,month-to-month,credit-card,Fiber,no,yes,0,40.4,2,0
CUST000459,8,33.35,260.66,month-to-month,electronic-check,Fiber,yes,no,0,101.9,1,1
CUST000460,52,42.66,2155.85,month-to-month,bank-transfer,Fiber,yes,yes,0,101.5,1,0
CUST000461,10,95.67,896.41,month-to-month,electronic-check,Fiber,no,yes,0,74.8,0,0
CUST000462,54,21.96,1084.36,one-year,credit-card,Fiber,yes,yes,0,58.1,1,0
CUST000463,30,98.22,2853.49,two-year,mailed-check,Fiber,no,no,0,51.6,1,1
CUST000464,1,68.62,58.68,one-year,credit-card,Fiber,no,yes,0,28.4,1,0
CUST000465,69,40.19,2361.28,one-year,mailed-check,Fiber,no,yes,1,10.6,1,0
CUST000466,12,55.42,678.56,month-to-month,electronic-check,Fiber,yes,no,0,53.9,2,1
CUST000467,43,44.57,1646.83,one-year,credit-card,DSL,no,no,0,54.7,3,0
CUST000468,13,91.66,1137.91,month-to-month,bank-transfer,Fiber,no,yes,0,152.2,1,0
CUST000469,67,88.31,5757.0,month-to-month,credit-card,Fiber,no,no,0,38.5,3,0
CUST000470,53,27.02,1274.01,two-year,credit-card,Fiber,no,no,0,135.0,2,0
CUST000471,58,59.91,3576.06,month-to-month,bank-transfer,None,no,no,1,49.2,3,1
CUST000472,31,48.42,1332.93,month-to-month,mailed-check,DSL,yes,yes,0,74.3,2,0
CUST000473,34,102.34,3573.17,month-to-month,bank-transfer,Fiber,yes,yes,0,83.4,2,1
CUST000474,46,36.25,1671.83,two-year,credit-card,DSL,no,yes,0,90.2,0,0
CUST000475,56,110.11,5538.13,month-to-month,credit-card,Fiber,no,no,0,45.3,1,0
CUST000476,61,69.17,3713.67,month-to-month,electronic-check,Fiber,no,yes,0,57.1,2,0
CUST000477,2,40.95,74.79,two-year,bank-transfer,Fiber,yes,no,0,69.9,2,0
CUST000478,48,53.07,2368.0,month-to-month,electronic-check,None,yes,yes,1,45.4,1,0
CUST000479,8,49.96,359.38,two-year,bank-transfer,Fiber,no,yes,0,127.8,4,0
CUST000480,21,38.13,840.59,month-to-month,credit-card,DSL,no,no,1,216.3,3,1
CUST000481,59,72.37,3825.47,one-year,credit-card,None,yes,no,0,82.1,2,0
CUST000482,18,39.3,718.81,two-year,mailed-check,None,no,yes,0,81.6,2,0
CUST000483,57,20.0,1005.28,month-to-month,mailed-check,Fiber,no,yes,0,122.7,0,0
CUST000484,33,60.51,2088.78,one-year,electronic-check,DSL,yes,no,0,108.0,1,0
CUST000485,17,24.93,379.35,month-to-month,electronic-check,DSL,no,yes,0,68.1,4,1
CUST000486,24,51.2,1148.11,one-year,mailed-check,Fiber,yes,no,1,166.9,2,0
CUST000487,38,47.27,1727.49,two-year,credit-card,None,no,no,0,46.8,0,0
CUST000488,55,48.22,2318.09,one-year,mailed-check,Fiber,yes,yes,1,102.5,1,0
CUST000489,44,120.02,5351.45,two-year,electronic-check,Fiber,no,no,0,56.8,0,0
CUST000490,67,71.41,4329.64,one-year,bank-transfer,DSL,yes,yes,0,87.7,1,0
CUST000491,62,76.13,4530.57,one-year,electronic-check,Fiber,no,no,0,53.3,1,0
CUST000492,54,25.59,1326.48,month-to-month,electronic-check,Fiber,no,no,0,163.8,2,1
CUST000493,43,53.65,2238.96,one-year,credit-card,DSL,no,no,0,126.1,1,0
CUST000494,21,75.38,1363.1,two-year,electronic-check,DSL,no,no,1,85.1,1,0
CUST000495,30,44.39,1176.85,one-year,mailed-check,DSL,no,no,0,109.1,1,0
CUST000496,9,92.7,736.05,month-to-month,bank-transfer,DSL,yes,yes,0,38.7,2,0
CUST000497,27,39.93,981.52,month-to-month,electronic-check,Fiber,no,yes,1,25.0,1,0
CUST000498,66,62.84,3645.53,one-year,electronic-check,Fiber,no,yes,0,45.7,1,0
CUST000499,31,55.35,1774.85,two-year,electronic-check,Fiber,no,no,0,161.2,5,0
CUST000500,9,74.11,635.37,month-to-month,electronic-check,Fiber,yes,no,0,53.2,2,1
CUST000501,47,53.99,2473.37,month-to-month,credit-card,None,yes,no,0,113.1,4,0
CUST000502,69,63.23,4020.37,month-to-month,mailed-check,Fiber,yes,no,0,60.0,3,0
CUST000503,62,64.1,3597.64,month-to-month,mailed-check,Fiber,yes,no,0,62.3,0,0
CUST000504,20,51.64,981.82,two-year,mailed-check,Fiber,yes,yes,0,53.7,1,0
CUST000505,33,82.13,2463.29,month-to-month,credit-card,Fiber,no,yes,0,51.4,2,1
CUST000506,38,75.96,2651.89,month-to-month,electronic-check,Fiber,yes,no,1,108.4,3,1
CUST000507,18,67.78,1147.51,month-to-month,credit-card,Fiber,yes,yes,0,51.9,3,0
CUST000508,20,59.24,1126.92,month-to-month,electronic-check,Fiber,yes,yes,0,51.1,1,1
CUST000509,17,89.91,1600.1,two-year,credit-card,Fiber,no,yes,0,68.6,2,0
CUST000510,71,64.1,4071.71,month-to-month,electronic-check,Fiber,no,no,1,57.2,4,1
CUST000511,53,62.33,3130.37,month-to-month,electronic-check,DSL,yes,yes,1,40.8,3,0
CUST000512,60,72.62,3833.91,month-to-month,bank-transfer,Fiber,no,no,1,101.7,0,0
CUST000513,58,112.41,5998.2,two-year,electronic-check,Fiber,no,yes,0,78.1,1,0
CUST000514,69,36.49,2501.35,two-year,credit-card,Fiber,yes,yes,0,49.9,2,0
CUST000515,8,89.25,631.81,month-to-month,bank-transfer,Fiber,no,no,0,40.9,0,0
CUST000516,63,22.67,1380.04,one-year,bank-transfer,DSL,no,no,0,124.1,2,0
CUST000517,5,75.43,352.01,month-to-month,electronic-check,DSL,no,no,0,30.5,0,1
CUST000518,34,109.38,3199.45,one-year,bank-transfer,Fiber,no,yes,0,11.2,2,0
CUST000519,43,82.22,3664.91,month-to-month,electronic-check,Fiber,no,no,0,,3,0
CUST000520,26,74.27,1801.1,two-year,credit-card,DSL,no,no,0,17.1,1,0
CUST000521,11,55.99,620.07,two-year,bank-transfer,DSL,no,no,1,72.7,2,0
CUST000522,14,70.78,924.79,month-to-month,bank-transfer,DSL,yes,yes,0,73.9,0,0
CUST000523,59,63.7,3899.13,month-to-month,credit-card,Fiber,no,no,0,26.8,0,0
CUST000524,23,50.35,1051.62,month-to-month,bank-transfer,DSL,no,yes,0,28.4,0,0
CUST000525,23,62.75,1345.75,month-to-month,bank-transfer,Fiber,yes,no,0,75.5,1,1
CUST000526,66,74.96,4956.13,month-to-month,electronic-check,Fiber,no,no,0,27.8,1,1
CUST000527,11,50.82,513.59,month-to-month,bank-transfer,None,no,no,0,138.9,2,1
CUST000528,65,49.84,2989.73,two-year,mailed-check,Fiber,yes,yes,0,50.3,2,0
CUST000529,66,35.99,2491.65,month-to-month,electronic-check,DSL,no,yes,0,152.5,0,0
CUST000530,43,79.77,3296.76,two-year,credit-card,Fiber,no,yes,1,134.1,3,1
CUST000531,12,83.63,991.39,month-to-month,electronic-check,Fiber,yes,no,1,63.8,1,1
CUST000532,12,75.79,890.1,month-to-month,bank-transfer,DSL,no,yes,0,76.9,0,0
CUST000533,21,94.13,2007.54,month-to-month,electronic-check,None,no,yes,0,119.9,1,0
CUST000534,41,72.2,3026.4,two-year,mailed-check,Fiber,no,yes,0,34.0,2,0
CUST000535,11,79.8,845.02,month-to-month,credit-card,DSL,yes,yes,0,53.1,1,1
CUST000536,33,77.6,2327.54,month-to-month,electronic-check,DSL,no,no,0,150.3,1,0
CUST000537,9,67.71,520.76,one-year,bank-transfer,None,no,yes,0,112.1,0,0
CUST000538,39,56.73,2152.47,one-year,bank-transfer,None,no,no,0,,2,0
CUST000539,2,125.35,254.48,one-year,credit-card,None,yes,no,0,77.3,1,0
CUST000540,51,58.7,2814.4,month-to-month,electronic-check,DSL,no,no,0,44.8,0,1
CUST000541,4,53.35,188.42,month-to-month,credit-card,Fiber,no,no,0,56.0,4,1
CUST000542,14,80.85,1027.33,two-year,mailed-check,DSL,yes,no,0,93.3,1,0
CUST000543,13,76.3,944.29,one-year,mailed-check,Fiber,no,no,0,56.1,2,1
CUST000544,60,34.88,2129.08,one-year,mailed-check,Fiber,no,yes,0,101.9,2,0
CUST000545,4,98.07,346.91,month-to-month,mailed-check,None,no,no,0,27.8,2,0
CUST000546,31,67.65,2039.33,month-to-month,bank-transfer,Fiber,no,yes,0,92.7,3,1
CUST000547,42,42.23,1774.85,two-year,electronic-check,Fiber,yes,yes,0,36.7,2,0
CUST000548,37,99.72,3826.93,one-year,mailed-check,DSL,no,no,0,62.7,1,0
CUST000549,49,85.64,3664.85,month-to-month,bank-transfer,Fiber,yes,no,0,43.1,1,0
CUST000550,58,38.39,2305.17,two-year,mailed-check,DSL,no,yes,1,,0,0
CUST000551,28,114.43,3108.86,one-year,electronic-check,None,no,yes,1,29.8,1,1
CUST000552,59,86.47,5118.77,month-to-month,mailed-check,DSL,yes,yes,0,102.6,1,0
CUST000553,23,69.75,1380.87,month-to-month,mailed-check,Fiber,no,no,0,68.2,2,0
CUST000554,70,109.76,7308.49,one-year,bank-transfer,DSL,no,yes,0,59.5,0,0
CUST000555,36,73.98,2595.44,month-to-month,credit-card,Fiber,yes,no,1,46.9,1,0
CUST000556,53,69.3,3347.36,one-year,bank-transfer,DSL,yes,yes,0,52.6,0,0
CUST000557,63,53.49,3155.31,one-year,bank-transfer,Fiber,no,no,0,132.5,1,0
CUST000558,57,84.55,4630.72,month-to-month,electronic-check,Fiber,no,no,0,46.3,2,0
CUST000559,61,81.92,4799.78,two-year,credit-card,Fiber,yes,no,0,133.0,1,0
CUST000560,39,70.37,,month-to-month,electronic-check,None,no,no,0,157.0,2,1
CUST000561,4,50.25,188.52,month-to-month,mailed-check,DSL,yes,yes,0,,1,1
CUST000562,36,73.25,2354.22,one-year,electronic-check,Fiber,no,no,0,25.0,1,0
CUST000563,13,68.26,916.96,one-year,electronic-check,None,no,yes,0,115.0,1,1
CUST000564,64,36.66,2452.56,month-to-month,credit-card,DSL,yes,yes,0,114.3,0,0
CUST000565,17,33.2,513.56,one-year,electronic-check,None,no,yes,0,134.1,0,1
CUST000566,17,84.13,1265.79,two-year,electronic-check,None,yes,no,0,65.4,6,1
CUST000567,18,20.0,321.8,two-year,electronic-check,Fiber,no,no,0,81.9,1,0
CUST000568,46,75.14,3268.24,two-year,credit-card,Fiber,yes,yes,0,52.2,0,0
CUST000569,41,58.05,2439.32,month-to-month,credit-card,Fiber,yes,no,0,50.8,2,0
CUST000570,68,102.71,6635.12,month-to-month,credit-card,Fiber,no,yes,0,79.4,1,0
CUST000571,30,57.66,1489.49,one-year,credit-card,Fiber,no,yes,0,120.5,4,0
CUST000572,21,86.49,1558.34,month-to-month,credit-card,None,yes,yes,0,106.0,2,1
CUST000573,4,60.08,215.2,one-year,mailed-check,DSL,no,no,0,70.0,1,0
CUST000574,1,72.84,74.19,month-to-month,electronic-check,Fiber,yes,no,0,126.1,2,1
CUST000575,27,88.42,2325.98,month-to-month,electronic-check,Fiber,no,yes,0,30.3,0,1
CUST000576,66,58.44,3712.75,month-to-month,electronic-check,DSL,yes,yes,0,228.2,1,0
CUST000577,38,94.91,3295.67,month-to-month,bank-transfer,Fiber,no,no,0,32.5,1,1
CUST000578,64,45.16,2993.96,month-to-month,electronic-check,Fiber,yes,no,0,66.6,1,0
CUST000579,8,77.36,,one-year,electronic-check,Fiber,no,yes,1,78.7,1,1
CUST000580,7,93.07,662.56,one-year,bank-transfer,Fiber,no,no,0,80.5,0,0
CUST000581,60,86.5,5341.45,month-to-month,electronic-check,Fiber,no,no,0,119.2,4,1
CUST000582,8,117.91,892.97,month-to-month,electronic-check,None,no,no,0,40.2,1,1
CUST000583,4,50.91,209.52,two-year,electronic-check,Fiber,yes,yes,0,83.6,1,0
